Sitename:Mackenzie2017
Location: Latitude:   49.2644081 - Longitude: -123.2553329 - Elevation (masl):     0.
Principal investigator: 
Ecosystem type: 
File creation date: 2020-08-20T18:35
Datapolicy:  -- The AmeriFlux data provided on this site are freely available and were furnished by individual AmeriFlux scientists who encourage their use.
Please kindly inform in writing (or e-mail) the appropriate AmeriFlux scientist(s) of how you intend to use the data and of any publication plans.
It is also important to contact the AmeriFlux investigator to assure you are downloading the latest revision of the data and to prevent potential misuse or misinterpretation of the data.
Please acknowledge the data source as a citation or in the acknowledgments if no citation is available.
If the AmeriFlux Principal Investigators (PIs) feel that they should be acknowledged or offered participation as authors they will let you know.
And we assume that an agreement on such matters will be reached before publishing and/or use of the data for publication.
If your work directly competes with the PIs analysis they may ask that they have the opportunity to submit a manuscript before you submit one that uses unpublished data.
In addition when publishing please acknowledge the agency that supported the research. --
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
YEAR,GAP,DTIME,DOY,HRMIN,UST,TA,WD,WS,NEE,FC,SFC,H,SH,LE,SLE,FG,TS1,TSdepth1,TS2,TSdepth2,PREC,RH,PRESS,CO2,VPD,SWC1,SWC2,Rn,PAR,Rg,Rgdif,PARout,RgOut,Rgl,RglOut,H2O,RE,GPP,CO2top,CO2height,APAR,PARdif,APARpct,ZL
YEAR,GAP,DTIME,DOY,HRMIN,m/s,deg C,deg,m/s,umol/m2/s,umol/m2/s,umol/m2/s,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,cm,deg C,cm,mm,%,kPa,umol/mol,kPa,%,%,W/m2,umol/m2/s,W/m2,W/m2,umol/m2/s,W/m2,W/m2,W/m2,mmol/mol,umol/m2/s,umol/m2/s,umol/mol,m,umol/m2/s,umol/m2/s,%,unitless
 2017,0,176.31245000000001,176,730,0.18447185955054929,14.136477813720717,138.60358465328784,2.5029625376024938,-0.91409366167183825,-0.88665269274868597,-2.7440968923152259E-002,11.209813019258229,1.3479613506651613,12.629722720258252,0.50345926243144479,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.973590406081470,101.09989388888890,392.97731030847024,0.28984442659459575,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.033543245801287,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.7757826456312532E-002
 2017,0,176.33328000000000,176,800,0.18161000508343378,14.690082380506738,145.75542997332954,2.7906556577690846,-0.81594197202027552,-0.79214603480183376,-2.3795937218441740E-002,9.6544230088773251,1.0880414053790111,13.508410762170877,0.15611984145278365,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,79.390782052735275,101.07776611111112,392.62272973200629,0.34345308527695745,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.085908390886338,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.0194409370281860E-002
 2017,0,176.35410999999999,176,830,0.21114200346789219,15.170544467502168,152.59056996500564,3.0800127896031326,-0.90894014155065861,-0.89351014516207139,-1.5429996388587183E-002,13.145107978977757,0.94260923626874205,16.127080270275677,0.45988418182851892,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,77.869178298770791,101.06274944444445,392.39239109279066,0.38040336037658518,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.240512903921527,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.0822766991899237E-002
 2017,0,176.37494000000001,176,900,0.24809507192737210,15.969342770046694,146.48157334565511,3.1237444939892489,-1.6060809550203858,-1.5472548401418516,-5.8826114878534314E-002,35.662536778922586,1.5625786575051739,32.766020925506886,0.77546391717244711,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,75.428908084695692,101.04116888888889,391.51161514757740,0.44453467862725221,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.502188594512186,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.10172401137861647
 2017,0,176.39577000000000,176,930,0.22825174060676820,17.010183139377204,154.14587268355947,3.1982883788595826,-1.6520997034979554,-1.5908158259343068,-6.1283877563648524E-002,50.832312180093922,2.0285522743681152,38.716229386556677,0.35899143260382405,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,71.221533444229749,101.02714611111111,390.59060914606306,0.55630432614719827,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.623903038957625,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.18620356869503657
 2017,0,176.41659999999999,176,1000,0.23244399059496237,18.246625518798851,169.31952888336352,3.3801028381634546,-1.3534453821502204,-1.3162603684254224,-3.7185013724797995E-002,47.808017256894182,2.3995833485718041,41.700822077312459,0.81443027021865377,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,67.217296151757296,101.02121833333334,390.02935914535260,0.68510354746458479,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.901555680096152,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.16581443005970947
 2017,0,176.43743000000001,176,1030,0.31869677288481918,19.378870968288879,172.65037005000178,4.4187829509979064,-1.6247857758699162,-1.6033624557359865,-2.1423320133929755E-002,95.457277867782352,2.1883545286161774,81.596736190152455,0.92422562935785257,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,64.032777184474611,100.98982000000001,389.70465008522990,0.80676409307096741,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,14.218307943648297,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12847382004518673
 2017,0,176.45826000000000,176,1100,0.36518175661555802,20.140718315972265,173.23534995340259,5.2028668409233205,-1.3363144560726983,-1.3341395674640000,-2.1748886086982691E-003,95.225214957954051,1.4683062237281495,89.717503553868667,0.35278585900271170,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,61.581911319445645,100.96302166666666,389.67159110215846,0.90344144960141293,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,14.339651679596246,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,8.5197961089127139E-002
 2017,0,176.47909000000001,176,1130,0.32135547865423753,20.944401889377218,179.03191906836076,4.4971374544672011,-1.3341219040287926,-1.3172690116912467,-1.6852892337545843E-002,98.568118627645148,1.5446618752619563,120.73228063440294,0.95289696299476367,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,59.942883131745667,100.95269388888889,389.41469365783507,0.98984000016276918,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,14.668596036819393,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12941451858663247
 2017,0,176.49992000000000,176,1200,0.25846082656683733,21.695313907199477,201.95025440375423,3.4731305084287953,-1.3111175576322687,-1.4106300341265288,9.9512476494260010E-002,91.099352560568292,1.4391903246546547,146.65675300123939,-3.5677717706183834,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,52.420661098923702,100.94630555555557,390.93558373717781,1.2310946973030925,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.432864765400167,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.22995274107597546
 2017,0,176.52074999999999,176,1230,0.27507582676074083,22.187782185872436,204.44441359383595,2.9769885353755678,-0.77459178582857535,-0.79224910548010652,1.7657319651531198E-002,97.958447844757075,0.94217240350440179,99.629329339241224,-0.16685667790873607,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,50.643838747101505,100.93394222222223,391.20593166463254,1.3160135247199245,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.374941159798102,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.20512999351528316
 2017,0,176.54158000000001,176,1300,0.23124094949962390,22.714740617540144,218.87264495607181,2.7123792891739549,-0.59250319941281893,-0.64929140139432584,5.6788201981506900E-002,94.060433347352458,1.0061103850341082,82.308676662016651,-3.2977018456698617,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,44.836890859001642,100.92694722222222,392.07701696480558,1.5187026792264580,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.227450011025077,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.33163268625165510
 2017,0,176.56241000000000,176,1330,0.43513243512492222,23.221709442138717,233.74700568872001,2.9955682217061144,-0.37622729269053024,-0.42748684946743970,5.1259556776909493E-002,90.233918749689366,0.96606873580870634,30.378161137203833,-2.1050811431244170,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,40.866422861639158,100.91505944444445,392.86473738442481,1.6787375723127429,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.493249221654125,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.7756706490560213E-002
 2017,0,176.58323999999999,176,1400,0.40947190287335455,22.222219594319711,279.65271383849966,5.3807960779801487,-1.6371974278184096,-1.6293258238942057,-7.8716039242038363E-003,169.87140365854194,-1.9113428191385571,122.83984119276329,4.9954765136629788,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,49.968227657650729,100.90354555555555,392.74416636150102,1.3368272738606495,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.228190761694927,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.10786893089448524
 2017,0,176.60407000000001,176,1430,0.37545063762549807,20.752356974283884,286.23184130721961,5.4395843577919694,-1.6834947059456344,-1.7540496482178460,7.0554942272211610E-002,162.31293653706592,-2.8252898687963386,154.31549641622408,0.52916295796262280,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,55.434875818697599,100.91779333333334,393.81934160579607,1.0883034005687469,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.410770152892288,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.13369065951571410
 2017,0,176.62490000000000,176,1500,0.42293982222284376,19.310471293131513,310.60398783841606,5.2546264148477269,-2.1438637615587082,-2.1454016058165477,1.5378442578396670E-003,195.53230047447877,-2.7853042215775079,161.29048386380745,2.6969523957886152,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,64.784624910625226,100.90964222222222,393.84266347506917,0.78654453176799233,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,14.335531538643160,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.11265735824581552
 2017,0,176.64572999999999,176,1530,0.42642233668658341,18.333682098388692,311.14329051807852,5.1711879940027208,-2.6188862827311485,-2.6326409589449953,1.3754676213846807E-002,196.90726691088221,-1.8933463947793854,141.84451765677119,-0.34232978559495392,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,68.308806724781633,100.92181666666667,394.05053550215359,0.66592034853673543,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,14.218666035280066,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.11068765499896577
 2017,0,176.66656000000000,176,1600,0.47800045449676576,16.825059577094180,309.41160414732803,5.9337648095527928,-2.6438581859681376,-2.6257230226063815,-1.8135163361756041E-002,229.53238343200633,-2.9396517367933828,153.77655915036055,-0.80931783861981710,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,73.691496426624738,100.93731055555556,393.77792230153807,0.50262276042029219,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.944250382479058,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,9.1601570586689052E-002
 2017,0,176.68738999999999,176,1630,0.44016896937200856,16.003154737684497,313.91836189079783,5.7441436562923851,-2.3781926541443705,-2.3526646021532365,-2.5528051991133966E-002,219.29810656611559,-1.6063668317825910,141.07721846241742,0.12436218791004991,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,77.898582685745708,100.95569611111112,393.39533436235786,0.40071850157697569,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.986257472119686,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.11206446816177863
 2017,0,176.70822000000001,176,1700,0.43723154785233637,14.803239932590088,330.21702753052250,5.3776500874229320,-2.5801160775630976,-2.6132373392905821,3.3121261727484579E-002,222.76355661801995,-2.3552830139636503,130.59377528301638,-0.91314762131141325,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,82.307372796637736,100.97818444444445,393.88955147159697,0.29700816235242333,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.679516899342575,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.11613553525983412
 2017,0,176.72905000000000,176,1730,0.41888422777095080,13.937146453857451,335.91389709120716,4.8459166339540101,-2.8339407845019364,-2.8469480341969780,1.3007249695041585E-002,201.37655459025507,-1.7052962249968246,116.30493921152232,-1.3749057907747895,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,84.138648157933432,100.99585000000000,394.08302082909245,0.25175625688741515,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,13.219517254647961,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.11939053814396701
 2017,0,176.74987999999999,176,1800,0.40988655902195081,14.106459723578610,336.91304471975093,4.7950781287100037,-2.7542763922285034,-2.7541168032134631,-1.5958901504048103E-004,190.36455642132847,0.33322223664179512,108.61186829197482,-0.75398408756816748,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.645912811974682,101.01483999999999,394.08064615447626,0.29453939588579425,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.967115841304105,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12044741084690208
 2017,0,176.77071000000001,176,1830,0.46981263548735014,13.557836185031476,337.12377816790280,5.3496987827663753,-3.0422537760866737,-3.0439643686377367,1.7105925510630035E-003,219.39858949519933,-1.0816284957092817,115.75929566848738,-1.4423616978671858,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.460377997073110,101.00814055555556,394.10605273723542,0.28709818270938869,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.485419349598320,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,9.2198415953424900E-002
 2017,0,176.79154000000000,176,1900,0.46087182888253547,13.139612172444686,335.88013194210868,5.5692725789189881,-2.8363471575489281,-2.8449703832843269,8.6232257353990836E-003,218.58337702664238,-0.82571532974330153,119.67849976796407,-1.2039564597528039,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.025474455336990,101.01215111111112,394.23393732788003,0.28592619086152449,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.084105190941660,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,9.7310914937591766E-002
 2017,0,176.81236999999999,176,1930,0.43009233647913186,12.692578786214199,339.76119853706024,5.2504386177412696,-2.7684794587981769,-2.7679949050496289,-4.8455374854821363E-004,171.50386249996816,-0.88411276257580118,82.931599807567565,-0.85221701610467304,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.491426940340205,101.03366166666667,394.22676402319047,0.27086316495231183,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.800661731297804,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,9.3936095172342235E-002
 2017,0,176.83320000000001,176,2000,0.38414576514364857,12.573757103814046,342.30938832335437,4.7480784064917065,-2.8247466708327713,-2.8285309759581407,3.7843051253695584E-003,164.07786614381087,-0.23511636172333258,83.954863932935822,-0.47527410175339552,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.039246249952541,101.04567944444445,394.28275670151510,0.27532634949819002,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.642690263492316,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12611926988844954
 2017,0,176.85402999999999,176,2030,0.38273147009129987,12.671618974473745,345.64523958786310,4.5700153158728565,-2.4445072575429005,-2.4374811394939222,-7.0261180489782386E-003,154.91730849156619,0.19359006864446110,74.733553270101183,0.12583314671491710,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,80.815102641311825,101.05201055555555,394.17876898285135,0.28037523305359596,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.684530280253817,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12039644812054841
 2017,0,176.87486000000001,176,2100,0.34224271052866584,12.359953274197096,348.69431459981200,4.5514459294140535,-2.0047037057524046,-2.0104785227161024,5.7748169636979317E-003,111.79132331485673,-0.61720035591845046,60.613462981758225,-0.10055895946739055,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,82.249836435143607,101.05172222222222,394.26414428409248,0.25415341533307645,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.651140379293453,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,0.12150876279496226
 2017,0,176.89569000000000,176,2130,0.40206332472684725,11.346651577419721,352.16043466958877,5.1814313233307425,-0.93360946643275211,-0.94887126712507253,1.5261800692320450E-002,59.031518891741221,-2.0135610405972271,43.109020796002419,-0.78386668531052039,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,85.977396856446845,101.04523055555555,394.48898947853826,0.18779216079575997,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.392021851213483,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.9577644572597610E-002
 2017,0,176.91651999999999,176,2200,0.36050352320598544,10.851927388509125,2.5520485342097827,5.0466413753783081,-0.56793754899589166,-0.58823138254114615,2.0293833545254471E-002,47.583952467571692,-0.98489157770698321,31.307896819971951,-0.94637435898354771,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,86.428433033192789,101.06163833333333,394.78740096707662,0.17587862283423578,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.079926714998379,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.4254570295792231E-002
 2017,0,176.93735000000001,176,2230,0.41122498491503112,11.254107716878252,9.2720342645115768,5.3635447186634488,-0.85482996034765990,-0.85555179205291698,7.2183170525705299E-004,62.148114855311299,0.79962725877907348,41.487136123661990,-0.16513636585622773,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,83.746912119142934,101.07491444444445,394.79802880513620,0.21633181565745616,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.025377109498478,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.8938201287985669E-002
 2017,0,176.95818000000000,176,2300,0.48505382478193426,11.510602230495920,13.014840841237509,6.2826750804191258,-0.95756127247794265,-0.97335328340109206,1.5792010923149375E-002,77.924195755623188,0.50951193488730695,47.736908373165583,-0.22037030517029063,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,81.792495850218174,101.07595055555555,395.03074867071876,0.24649862532677649,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.952499224685496,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.9750152301551386E-002
 2017,0,176.97900999999999,176,2330,0.47192251924933531,11.127548302544483,13.988805060821623,6.2154958909729050,-0.34780162397714448,-0.36148863066169123,1.3687006684546765E-002,43.845087918626966,-0.76182903927380552,36.669404472317176,5.9636865832806057E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,84.034565299405017,101.06153055555555,395.23220534563302,0.21072617410282563,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.972190563670361,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,1.8177797675482766E-002
